mmsi,acqtime,cog,latitude,longitude,status,true_head,avg_lon,avg_lat
413794311,1672987260,17250,34471901,117804901,42,17200,,
413794311,1672987559,15010,34466000,117806396,41,15000,,
413794311,1672989019,16230,34440800,117820503,42,16200,,
413794311,1672989107,16330,34439098,117821197,43,16300,,
413794311,1672989108,16330,34439098,117821197,43,16300,,
413794311,1672989722,13960,34427799,117826697,42,13900,,
413794311,1672989726,13910,34427700,117826797,41,13800,,
413794311,1672989730,13890,34427700,117826797,42,13800,,
413794311,1672993209,12820,34385799,117891502,42,12800,,
413794311,1672993268,13070,34384998,117892601,43,13000,,
413794311,1672993270,13050,34384998,117892601,43,13000,,
413794311,1672993432,12850,34382900,117895699,44,12800,,
413794311,1672993459,13070,34382500,117896300,43,13000,,
413794311,1672993462,13060,34382500,117896300,44,13000,,
413794311,1672993982,13890,34375000,117904701,42,13800,,
413794311,1672994010,13710,34374599,117905197,43,13700,,
413794311,1672994012,13700,34374599,117905197,43,13700,,
413794311,1672994209,14020,34371600,117908401,45,14000,,
413794311,1672994268,13980,34370602,117909401,46,13900,,
413794311,1672994271,13970,34370602,117909401,45,13900,,
413794311,1672994795,16760,34361198,117916602,43,16700,,
413794311,1672996302,16960,34331200,117922897,42,16900,,
413794311,1672996342,16840,34330399,117923103,43,16800,,
413794311,1672996345,16810,34330399,117923103,42,16800,,
413794311,1672997451,15160,34309100,117928200,43,15100,,
413794311,1672998217,12920,34299801,117942902,43,12900,,
413794311,1672998240,13170,34299301,117943496,43,13100,,
413794311,1672998251,13160,34299301,117943496,43,13100,,
413794311,1672998289,11780,34298901,117944199,41,11700,,
413794311,1672998292,11740,34298901,117944199,41,11700,,
413794311,1672998319,12110,34298599,117944800,41,12000,,
413794311,1672998321,12090,34298599,117944800,41,12000,,
413794311,1672998322,12090,34298599,117944800,41,12000,,
413794311,1672998531,12080,34296200,117949203,43,12000,,
413794311,1672998539,12300,34295799,117950203,43,12200,,
413794311,1672998541,12060,34296200,117949203,43,12000,,
413794311,1672998590,12270,34295799,117950203,43,12200,,
413794311,1672999749,12780,34283401,117973701,42,12700,,
413794311,1673000791,13340,34266800,117989197,44,13300,,
413794311,1673000889,12060,34265701,117990996,43,12000,,
413794311,1673000919,11960,34265400,117991600,44,11900,,
413794311,1673001255,12660,34261600,117998703,46,12600,,
413794311,1673001836,12990,34254002,118010803,43,12900,,
413794311,1673002332,13170,34247002,118019402,43,13100,,
413794311,1673002507,13470,34244553,118022636,44,13400,,
413794311,1673003257,14990,34232399,118034500,46,14900,,
413794311,1673004340,15840,34210799,118046700,46,15800,,
413794311,1673004601,16090,34205700,118049301,45,16000,,
413794311,1673004603,16090,34205700,118049301,46,16000,,
413794311,1673005819,15140,34180576,118056595,45,15100,,
413794311,1673005847,14860,34180000,118056999,44,14800,,
413794311,1673006777,11930,34166100,118072502,38,11900,,
413794311,1673007006,5810,34166271,118075935,20,5800,,
413794311,1673007368,1800,34167301,118078079,1,1800,,
413794311,1673012460,28430,34167400,118078102,0,28400,,
413794311,1673012484,0,34167350,118078117,0,0,,
413794311,1673012488,27050,34167400,118078102,0,27000,,
413794311,1673024207,16030,34167309,118078125,0,16000,,
413794311,1673024561,1040,34167301,118078102,0,1000,,
413794311,1673024565,1030,34167309,118078132,0,1000,,
413794311,1673024730,15150,34167301,118078102,0,15100,,
413794311,1673024735,15120,34167309,118078132,0,15100,,
413794311,1673031885,400,34167316,118078117,0,400,,
413794311,1673032068,6370,34167301,118078102,0,6300,,
413794311,1673032069,0,34167320,118078117,0,0,,
413794311,1673032311,11580,34167301,118078102,0,11500,,
413794311,1673032312,18880,34167320,118078117,0,18800,,
413794311,1673040744,34060,34167301,118078102,0,34000,,
413794311,1673041114,25470,34167301,118078102,0,25400,,
413794311,1673041118,25470,34167324,118078148,0,25400,,
413794311,1673046485,7560,34167301,118078102,0,7500,,
413794311,1673046663,20800,34167301,118078102,0,20700,,
413794311,1673046665,20790,34167320,118078156,0,20700,,
413794311,1673049290,9430,34167301,118078201,0,9400,,
413794311,1673050244,20870,34167320,118078156,0,20800,,
413794311,1673064661,15750,34167400,118078102,0,15700,,
413794311,1673065276,11780,34167400,118078201,0,11700,,
413794311,1673065278,11760,34167435,118078156,0,11700,,
413794311,1673070142,17600,34167400,118078201,0,17600,,
413794311,1673070324,17480,34167400,118078201,0,17400,,
413794311,1673070325,17450,34167442,118078163,0,17400,,
413794311,1673072889,23970,34167442,118078178,0,23900,,
413794311,1673073045,16110,34167400,118078201,0,16000,,
413794311,1673073046,16080,34167442,118078178,0,16000,,
413794311,1673073239,2430,34167400,118078201,0,2300,,
413794311,1673073436,34100,34167400,118078201,0,34000,,
413794311,1673073437,34070,34167442,118078178,0,34000,,
413794311,1673073612,34830,34167446,118078178,0,34800,,
413794311,1673074033,13880,34167400,118078201,0,13800,,
413794311,1673074034,13840,34167442,118078178,0,13800,,
413794311,1673078497,33500,34167458,118078148,0,33500,,
413794311,1673078749,34430,34167465,118078140,0,34400,,
413794311,1673078759,33540,34167500,118078102,0,33500,,
413794311,1673079415,33390,34167500,118078102,0,33300,,
413794311,1673079417,33390,34167469,118078132,0,33300,,
413794311,1673080962,21100,34167446,118078132,0,21100,,
413794311,1673081114,34500,34167400,118078102,0,34400,,
413794311,1673081116,34480,34167446,118078132,0,34400,,
413794311,1673082916,24410,34167431,118078140,0,24400,,
413794311,1673083334,19140,34167400,118078102,0,19100,,
413794311,1673083335,19100,34167423,118078148,0,19100,,
413794311,1673087849,100,34167400,118078102,0,100,,
413794311,1673088008,10990,34167400,118078102,0,10900,,
413794311,1673088010,10950,34167389,118078140,0,10900,,
413794311,1673088351,1030,34167400,118078102,0,1000,,
413794311,1673088599,31480,34167400,118078102,0,31400,,
413794311,1673088606,31460,34167389,118078140,0,31400,,
413794311,1673096422,1630,34167427,118078117,0,1600,,
413794311,1673096781,28770,34167400,118078102,0,28700,,
413794311,1673096783,28740,34167427,118078117,0,28700,,
413794311,1673097454,16960,34167427,118078117,0,16900,,
413794311,1673097639,20860,34167400,118078102,0,20800,,
413794311,1673097640,20830,34167423,118078117,0,20800,,
413794311,1673102746,1170,34167400,118078132,0,1100,,
413794311,1673103134,17810,34167400,118078102,0,17700,,
413794311,1673103136,17770,34167400,118078132,0,17700,,
413794311,1673104444,16830,34167400,118078102,0,16800,,
413794311,1673104633,30900,34167400,118078102,0,30900,,
413794311,1673104634,30900,34167400,118078132,0,30900,,
413794311,1673105651,0,34167400,118078102,0,0,,
413794311,1673105842,19030,34167400,118078102,0,19000,,
413794311,1673105843,19030,34167397,118078132,0,19000,,
413794311,1673106035,19740,34167397,118078132,0,19700,,
413794311,1673106399,11680,34167400,118078102,0,11600,,
413794311,1673106407,11670,34167397,118078132,0,11600,,
413794311,1673108062,30940,34167400,118078102,0,30900,,
413794311,1673108218,800,34167400,118078102,0,800,,
413794311,1673108221,800,34167393,118078140,0,800,,
413794311,1673109666,24280,34167381,118078140,0,24200,,
413794311,1673110032,17370,34167400,118078102,0,17300,,
413794311,1673110033,17350,34167381,118078140,0,17300,,
413794311,1673113355,18300,34167377,118078132,0,18300,,
413794311,1673113526,27680,34167400,118078102,0,27600,,
413794311,1673113528,27680,34167377,118078132,0,27600,,
413794311,1673114878,32280,34167381,118078132,0,32200,,
413794311,1673115057,20930,34167400,118078102,0,20900,,
413794311,1673115059,20900,34167385,118078132,0,20900,,
413794311,1673123548,3000,34167397,118078132,0,3000,,
413794311,1673123732,2450,34167400,118078102,0,2400,,
413794311,1673123735,2420,34167397,118078132,0,2400,,
413794311,1673124239,5770,34167400,118078102,0,5700,,
413794311,1673124460,29100,34167400,118078102,0,29000,,
413794311,1673124462,18190,34167393,118078140,0,18100,,
413794311,1673125271,28330,34167397,118078140,0,28300,,
413794311,1673125629,4580,34167400,118078102,0,4500,,
413794311,1673125630,4570,34167397,118078140,0,4500,,
413794311,1673127799,29340,34167400,118078148,0,29300,,
413794311,1673127982,6770,34167400,118078102,0,6700,,
413794311,1673127983,6730,34167400,118078148,0,6700,,
413794311,1673129213,35090,34167397,118078156,0,35000,,
413794311,1673129575,8950,34167400,118078201,0,8900,,
413794311,1673129578,8910,34167397,118078156,0,8900,,
413794311,1673129754,14870,34167400,118078201,0,14800,,
413794311,1673129756,14860,34167397,118078156,0,14800,,
413794311,1673130131,34820,34167397,118078156,0,34800,,
413794311,1673130299,7970,34167400,118078201,0,7900,,
413794311,1673130300,7940,34167397,118078156,0,7900,,
413794311,1673132264,7640,34167393,118078163,0,7600,,
413794311,1673132434,8000,34167400,118078201,0,7900,,
413794311,1673132435,10500,34167393,118078163,0,10500,,
413794311,1673135867,11930,34167393,118078156,0,11900,,
413794311,1673136052,28170,34167397,118078156,0,28100,,
413794311,1673142349,30920,34167397,118078140,0,30900,,
413794311,1673142709,28420,34167400,118078102,0,28300,,
413794311,1673142719,28370,34167397,118078140,0,28300,,
413794311,1673148600,21360,34167435,118078156,0,21300,,
413794311,1673148960,20680,34167400,118078201,0,20600,,
413794311,1673148964,20660,34167435,118078156,0,20600,,
413794311,1673150116,13490,34167423,118078156,0,13400,,
413794311,1673150479,1840,34167400,118078201,0,1800,,
413794311,1673150480,1800,34167427,118078163,0,1800,,
413794311,1673150822,8070,34167400,118078201,0,8000,,
413794311,1673150824,8020,34167427,118078156,0,8000,,
413794311,1673154040,5160,34167435,118078156,0,5100,,
413794311,1673154376,3400,34167435,118078163,0,3400,,
413794311,1673154382,3400,34167400,118078201,0,3300,,
413794311,1673154656,100,34167439,118078163,0,100,,
413794311,1673155021,9950,34167400,118078201,0,9900,,
413794311,1673155023,9920,34167446,118078163,0,9900,,
413794311,1673160111,15850,34167446,118078178,0,15800,,
413794311,1673160466,14120,34167400,118078201,0,14100,,
413794311,1673160469,14120,34167442,118078178,0,14100,,
413794311,1673168880,700,34167403,118078148,0,700,,
413794311,1673169055,25500,34167400,118078102,0,25400,,
413794311,1673169057,25460,34167403,118078148,0,25400,,
413794311,1673173711,33470,34167377,118078148,0,33400,,
413794311,1673173983,8080,34167400,118078102,0,8000,,
413794311,1673173984,8060,34167374,118078148,0,8000,,
413794311,1673174527,34630,34167374,118078148,0,34600,,
413794311,1673174723,25380,34167400,118078102,0,25300,,
413794311,1673174726,25360,34167374,118078148,0,25300,,
413794311,1673175719,32640,34167400,118078102,0,32600,,
413794311,1673175964,9180,34167400,118078102,0,9100,,
413794311,1673175965,9180,34167377,118078132,0,9100,,
413794311,1673184141,22370,34167435,118078125,0,22300,,
413794311,1673184321,0,34167400,118078102,0,0,,
413794311,1673184322,0,34167435,118078125,0,0,,
413794311,1673184699,20240,34167435,118078125,0,20200,,
413794311,1673185054,13130,34167400,118078102,0,13000,,
413794311,1673185055,13090,34167435,118078125,0,13000,,
413794311,1673188514,14350,34167403,118078125,0,14300,,
413794311,1673188871,28940,34167400,118078102,0,28900,,
413794311,1673188872,28910,34167400,118078125,0,28900,,
413794311,1673190008,24460,34167400,118078102,0,24400,,
413794311,1673190373,22970,34167400,118078102,0,22900,,
413794311,1673190374,22960,34167397,118078125,0,22900,,
413794311,1673197304,24340,34167361,118078148,0,24300,,
413794311,1673197665,15960,34167400,118078102,0,15900,,
413794311,1673197673,15930,34167361,118078140,0,15900,,
413794311,1673197844,34910,34167400,118078102,0,34900,,
413794311,1673198219,14340,34167400,118078102,0,14300,,
413794311,1673198221,19120,34167358,118078140,0,19100,,
413794311,1673198766,22400,34167355,118078132,0,22400,,
413794311,1673199197,2070,34167400,118078102,0,2000,,
413794311,1673199198,13180,34167355,118078132,0,13100,,
413794311,1673206212,35050,34167377,118078125,0,35000,,
413794311,1673206759,28120,34167400,118078102,0,28000,,
413794311,1673206761,3910,34167374,118078125,0,3900,,
413794311,1673209023,13950,34167400,118078102,0,13900,,
413794311,1673209208,18940,34167400,118078102,0,18900,,
413794311,1673209210,18930,34167369,118078132,0,18900,,
413794311,1673209572,15300,34167400,118078102,0,15200,,
413794311,1673209573,15270,34167366,118078140,0,15200,,
413794311,1673212971,19730,34167366,118078156,0,19700,,
413794311,1673213140,300,34167400,118078201,0,300,,
413794311,1673213142,300,34167366,118078156,0,300,,
413794311,1673213745,2730,34167369,118078156,0,2700,,
413794311,1673214057,12490,34167400,118078201,0,12400,,
413794311,1673214058,12470,34167369,118078156,0,12400,,
413794311,1673222246,23950,34167400,118078201,0,23900,,
413794311,1673222430,0,34167358,118078163,0,0,,
413794311,1673226949,35450,34167369,118078148,0,35400,,
413794311,1673227301,25990,34167400,118078102,0,25900,,
413794311,1673227309,25950,34167369,118078148,0,25900,,
413794311,1673227676,29570,34167400,118078102,0,29500,,
413794311,1673227678,29540,34167369,118078148,0,29500,,
413794311,1673241397,5360,34167416,118078156,0,5300,,
413794311,1673241715,13690,34167400,118078201,0,13600,,
413794311,1673241716,13680,34167416,118078163,0,13600,,
413794311,1673243308,12770,34167403,118078171,0,12700,,
413794311,1673243852,32170,34167400,118078201,0,32100,,
413794311,1673243855,32140,34167403,118078178,0,32100,,
413794311,1673244949,16390,34167408,118078178,0,16300,,
413794311,1673245199,29520,34167400,118078201,0,29400,,
413794311,1673245201,29490,34167408,118078186,0,29400,,
413794311,1673248224,30120,34167397,118078171,0,30100,,
413794311,1673248590,800,34167400,118078201,0,800,,
413794311,1673248591,800,34167393,118078171,0,800,,
413794311,1673250609,11850,34167412,118078148,0,11800,,
413794311,1673250970,33640,34167400,118078102,0,33600,,
413794311,1673250971,33640,34167423,118078148,0,33600,,
413794311,1673251341,33840,34167400,118078102,0,33800,,
413794311,1673251520,32170,34167400,118078102,0,32100,,
413794311,1673251521,32140,34167439,118078140,0,32100,,
413794311,1673254333,32490,34167427,118078140,0,32400,,
413794311,1673254511,29600,34167400,118078102,0,29500,,
413794311,1673254513,29570,34167427,118078140,0,29500,,
413794311,1673258799,14310,34167408,118078140,0,14300,,
413794311,1673314870,21760,30595400,114060799,535,0,,
413794311,1673340674,32500,34461865,117809756,64,32400,,
413794311,1673345566,35140,34358751,117917811,65,35100,,
413794311,1673345911,32330,34367951,117912380,66,32200,,
413794311,1673346113,32340,34372299,117907996,65,32300,,
413794311,1673346303,31620,34376591,117903446,66,31600,,
413794311,1673346555,31080,34382136,117896581,65,31000,,
413794311,1673346599,31020,34383506,117894656,64,30900,,
413794311,1673346631,30990,34383506,117894656,64,30900,,
413794311,1673346854,31540,34388165,117888920,64,31500,,
413794311,1673346928,31610,34389766,117886940,64,31500,,
413794311,1673346930,31560,34389766,117886940,64,31500,,
413794311,1673347139,31320,34395205,117879886,64,31300,,
413794311,1673347228,31340,34395861,117879056,64,31300,,
413794311,1673347230,31310,34395861,117879056,64,31300,,
413794311,1673347424,31400,34400011,117873855,63,31300,,
413794311,1673347499,31240,34401810,117871491,63,31200,,
413794311,1673347519,31210,34401810,117871491,64,31200,,
413794311,1673348422,29370,34418656,117846056,64,29300,,
413794311,1673348713,29890,34421955,117836126,62,29800,,
413794311,1673348714,29850,34421955,117836126,62,29800,,
413794311,1673349126,33120,34429976,117824980,64,33000,,
413794311,1673349329,34320,34435601,117822526,65,34200,,
413794311,1673349330,34280,34435601,117822526,64,34200,,
413794311,1673349914,33960,34452676,117816236,64,33900,,
413794311,1673349987,33440,34454646,117815186,64,33400,,
413794311,1673350601,35360,34471195,117804921,64,35300,,
413794311,1673350683,35900,34473486,117804730,65,35900,,
413794311,1673350684,35900,34473486,117804730,65,35900,,
413794311,1673350877,34260,34479256,117803981,61,34200,,
413794311,1673351113,35650,34483299,117801902,21,35600,,
413794311,1673351290,33460,34484681,117801085,43,33400,,
413794311,1673351299,33250,34484699,117801102,42,33200,,
413794311,1673352515,30770,34518731,117787461,64,30700,,
413794311,1673353517,30190,34534599,117760002,32,30100,,
413794311,1673353581,30270,34535096,117759080,23,30200,,
413794311,1673353591,30220,34535099,117759102,23,30200,,
413794311,1673353620,30170,34535301,117758697,25,30100,,
413794311,1673353649,29960,34535500,117758400,24,29900,,
413794311,1673354523,27970,34536710,117755966,0,27900,,
413794311,1673362999,29600,34536676,117755966,0,29500,,
413794311,1673363185,10460,34536676,117755966,0,10400,,
413794311,1673363188,10660,34536701,117755996,0,10600,,
413794311,1673370586,30020,34536701,117755996,0,30000,,
413794311,1673371016,12100,34536670,117755961,0,12000,,
413794311,1673371019,12070,34536701,117755996,0,12000,,
413794311,1673371191,4790,34536671,117755961,0,4700,,
413794311,1673371193,4750,34536701,117755996,0,4700,,
413794311,1673371379,12710,34536666,117755966,0,12600,,
413794311,1673371381,12680,34536701,117755996,0,12600,,
413794311,1673375338,29170,34536676,117755965,0,29100,,
413794311,1673376131,8880,34536680,117755961,0,8800,,
413794311,1673376134,8860,34536701,117755996,0,8800,,
413794311,1673376330,24260,34536701,117755996,0,24200,,
413794311,1673376494,31020,34536681,117755961,0,30900,,
413794311,1673376505,30980,34536701,117755996,0,30900,,
413794311,1673376718,2320,34536701,117755996,0,2300,,
413794311,1673376726,4540,34536701,117755996,0,4500,,
413794311,1673376731,9900,34536681,117755960,0,9800,,
413794311,1673376733,9850,34536701,117755996,0,9800,,
413794311,1673376780,6220,34536701,117755996,0,6200,,
413794311,1673376966,34850,34536681,117755961,0,34800,,
413794311,1673376969,34820,34536701,117755996,0,34800,,
413794311,1673378190,7000,34536701,117755996,0,7000,,
413794311,1673378373,31950,34536691,117755931,1,31900,,
413794311,1673378375,31950,34536701,117755898,1,31900,,
413794311,1673378739,24190,34536686,117755960,0,24100,,
413794311,1673378741,24170,34536701,117755996,0,24100,,
413794311,1673378905,34250,34536686,117755961,0,34200,,
413794311,1673378917,34250,34536701,117755996,0,34200,,
413794311,1673379466,12960,34536701,117755996,0,12900,,
413794311,1673379836,10750,34536685,117755965,0,10700,,
413794311,1673379839,10720,34536701,117755996,0,10700,,
413794311,1673380022,33280,34536681,117755966,0,33200,,
413794311,1673380025,33260,34536701,117755996,0,33200,,
413794311,1673381112,30290,34536701,117755996,0,30200,,
413794311,1673381295,32160,34536675,117755971,0,32100,,
413794311,1673381298,32130,34536701,117755996,0,32100,,
413794311,1673381914,22470,34536671,117755980,0,22400,,
413794311,1673381917,22460,34536701,117755996,0,22400,,
413794311,1673384041,300,34536701,117755996,0,300,,
413794311,1673384232,12160,34536666,117755986,0,12100,,
413794311,1673384235,12110,34536701,117755996,0,12100,,
413794311,1673384782,4630,34536701,117755996,0,4600,,
413794311,1673384956,11860,34536671,117755990,0,11800,,
413794311,1673384958,11850,34536701,117755996,0,11800,,
413794311,1673385145,27520,34536701,117755996,0,27500,,
413794311,1673385335,12570,34536691,117755956,0,12500,,
413794311,1673385337,13780,34536701,117755996,0,13700,,
413794311,1673385654,25900,34536701,117755996,0,25900,,
413794311,1673385674,26270,34536701,117755996,0,26200,,
413794311,1673385679,33970,34536681,117755976,0,33900,,
413794311,1673385681,31020,34536701,117755996,0,31000,,
413794311,1673385701,1320,34536701,117755996,0,1300,,
413794311,1673385718,34370,34536681,117755976,0,34300,,
413794311,1673385720,34340,34536701,117755996,0,34300,,
413794311,1673386132,5060,34536701,117755996,0,5000,,
413794311,1673386315,13000,34536690,117755970,0,12900,,
413794311,1673386318,12960,34536701,117755996,0,12900,,
413794311,1673386687,16120,34536701,117755996,0,16100,,
413794311,1673386869,30950,34536686,117755976,0,30900,,
413794311,1673386872,30970,34536701,117755996,0,30900,,
413794311,1673387090,8730,34536685,117755981,0,8700,,
413794311,1673387092,8730,34536701,117755996,0,8700,,
413794311,1673387292,17070,34536685,117755981,0,17000,,
413794311,1673387294,17060,34536701,117755996,0,17000,,
413794311,1673387490,30990,34536701,117755996,0,30900,,
413794311,1673387670,34800,34536685,117755981,0,34700,,
413794311,1673387672,34790,34536701,117755996,0,34700,,
413794311,1673387843,25090,34536686,117755981,0,25000,,
413794311,1673387845,25720,34536701,117755996,0,25700,,
413794311,1673388209,100,34536681,117755986,0,100,,
413794311,1673388212,100,34536701,117755996,0,100,,
413794311,1673388396,17820,34536701,117755996,0,17800,,
413794311,1673388583,10600,34536685,117755990,0,10500,,
413794311,1673388585,10570,34536701,117755996,0,10500,,
413794311,1673390598,6730,34536701,117755996,0,6700,,
413794311,1673390785,17030,34536675,117756001,0,17000,,
413794311,1673390788,17000,34536701,117755996,0,17000,,
413794311,1673391229,21330,34536701,117755996,0,21300,,
413794311,1673391506,14080,34536671,117756001,0,14000,,
413794311,1673391511,14040,34536701,117755996,0,14000,,
413794311,1673391659,12730,34536671,117756000,0,12700,,
413794311,1673391662,0,34536701,117755996,0,0,,
413794311,1673391840,0,34536671,117756000,0,0,,
413794311,1673391843,0,34536701,117755996,0,0,,
413794311,1673392028,16070,34536701,117755996,0,16000,,
413794311,1673392389,12310,34536671,117755996,0,12200,,
413794311,1673392392,12280,34536701,117755996,0,12200,,
413794311,1673394545,23620,34536701,117755996,0,23600,,
413794311,1673394721,26790,34536681,117755986,0,26700,,
413794311,1673394724,26780,34536701,117755996,0,26700,,
413794311,1673395089,700,34536701,117755996,0,700,,
413794311,1673395274,9980,34536701,117755996,0,9900,,
413794311,1673396247,24630,34536701,117755996,0,24600,,
413794311,1673396795,25640,34536686,117755986,0,25600,,
413794311,1673396798,25630,34536701,117755996,0,25600,,
413794311,1673399697,12300,34536700,117755936,0,12200,,
413794311,1673402251,32390,34537831,117754850,30,32300,,
413794311,1673403210,30190,34545375,117745725,24,30100,,
413794311,1673403815,11350,34547590,117737991,1,11300,,
413794311,1673405717,16640,34547600,117737999,0,16600,,
413794311,1673406322,20230,34547596,117738036,0,20100,,
413794311,1673406976,28420,34547976,117734805,31,28400,,
413794311,1673407242,500,34548336,117733076,0,500,,
413794311,1673408151,34990,34548336,117733081,0,34900,,
413794311,1673408337,24750,34548336,117733081,0,24700,,
413794311,1673411056,28380,34566050,117641451,67,28300,,
413794311,1673411671,30490,34577925,117623806,65,30400,,
413794311,1673412178,26080,34583000,117607498,59,26000,,
413794311,1673412707,27150,34581600,117589203,65,27100,,
413794311,1673413099,26990,34584511,117575560,55,26900,,
413794311,1673413340,26400,34583705,117569176,40,26300,,
413794311,1673414328,17350,34583046,117564901,0,17300,,
413794311,1673414634,500,34583000,117564903,0,500,,
413794311,1673414639,4060,34583038,117564911,0,4000,,
413794311,1673414641,7070,34583000,117564903,0,7000,,
413794311,1673414665,4350,34583000,117564903,0,4300,,
413794311,1673414683,6930,34583038,117564915,0,6900,,
413794311,1673414686,6900,34583000,117564903,0,6900,,
413794311,1673416355,25220,34583000,117564903,0,25200,,
413794311,1673416526,16060,34582976,117564946,0,16000,,
413794311,1673416529,16030,34583000,117564903,0,16000,,
413794311,1673416742,18430,34582976,117564946,0,18300,,
413794311,1673416757,19040,34583000,117564903,0,19000,,
413794311,1673416816,32250,34583000,117564903,0,32200,,
413794311,1673416834,3500,34582976,117564950,0,3400,,
413794311,1673416837,3480,34583000,117564903,0,3400,,
413794311,1673416885,20480,34583000,117565002,0,20400,,
413794311,1673416891,21550,34582976,117564951,0,21500,,
413794311,1673416893,21540,34583000,117565002,0,21500,,
413794311,1673418369,16530,34583000,117565002,0,16500,,
413794311,1673418739,26400,34582956,117564926,3,26300,,
413794311,1673418879,26820,34582951,117563340,31,26700,,
413794311,1673418975,26170,34582856,117561651,37,26100,,
413794311,1673421078,25380,34582600,117559601,0,25300,,
413794311,1673421079,23670,34582600,117559601,0,23600,,
413794311,1673421419,26000,34581840,117555885,55,25900,,
413794311,1673421941,26430,34579600,117537497,67,26400,,
413794311,1673422019,26610,34579391,117534206,64,26500,,
413794311,1673422029,26580,34579399,117534203,65,26500,,
413794311,1673424007,28570,34573986,117461476,66,28500,,
413794311,1673424655,26430,34578400,117438499,65,26400,,
413794311,1673424947,26430,34577499,117427902,65,26400,,
413794311,1673425854,28260,34578299,117396500,58,28200,,
413794311,1673426017,30670,34579846,117392886,42,30600,,
413794311,1673426796,30180,34585899,117381401,27,30100,,
413794311,1673427113,4270,34583500,117386101,0,4200,,
413794311,1673427283,30850,34583500,117386101,0,30800,,
413794311,1673428991,4630,34583535,117386111,0,4600,,
413794311,1673429612,31140,34585498,117383499,28,31100,,
413794311,1673430820,10030,34586498,117382202,0,10000,,
413794311,1673431127,31330,34588001,117381302,41,31300,,
413794311,1673431202,32450,34590598,117377197,39,32400,,
413794311,1673431600,28730,34595986,117367686,49,28700,,
413794311,1673432048,28720,34599499,117355598,54,28700,,
413794311,1673432704,30380,34611401,117337898,57,30300,,
413794311,1673432720,31420,34611801,117337502,61,31400,,
413794311,1673432722,31420,34611801,117337502,61,31400,,
413794311,1673433238,31560,34620899,117325500,55,31500,,
413794311,1673433939,31010,34632998,117309097,50,31000,,
413794311,1673434079,30910,34640099,117298500,56,30800,,
413794311,1673434150,30770,34636056,117304461,49,30700,,
413794311,1673434979,31310,34649740,117286406,55,31300,,
413794311,1673435181,31000,34652301,117282799,51,30900,,
413794311,1673435185,30950,34652301,117282799,51,30900,,
413794311,1673436920,30380,34681301,117241798,57,30300,,
413794311,1673437034,29470,34682801,117238616,58,29400,,
413794311,1673438143,29540,34694199,117204398,62,29500,,
413794311,1673439059,29010,34703400,117174103,62,29000,,
413794311,1673439370,29110,34708161,117162741,63,29100,,
413794311,1673439620,30450,34711286,117154361,62,30400,,
413794311,1673439811,32690,34714990,117149536,60,32600,,
413794311,1673440615,34640,34738826,117141506,60,34500,,
413794311,1673440648,34010,34739700,117141197,60,34000,,
413794311,1673440711,33240,34741299,117140404,60,33200,,
413794311,1673440814,32630,34743925,117138541,61,32600,,
413794311,1673441278,31060,34753441,117127046,63,31000,,
413794311,1673441371,31630,34755299,117124802,62,31600,,
413794311,1673441400,31960,34755977,117124092,61,31900,,
413794311,1673441531,32080,34758860,117121235,61,32000,,
413794311,1673441724,32110,34763145,117117021,61,32000,,
413794311,1673441726,32080,34763145,117117021,61,32000,,
413794311,1673441945,32350,34768031,117112441,58,32300,,
413794311,1673442005,32320,34769355,117111245,60,32300,,
413794311,1673442007,32300,34769355,117111245,59,32300,,
413794311,1673442587,600,34779300,117103501,25,600,,
413794311,1673442618,2320,34779621,117103596,22,2300,,
413794311,1673442814,19130,34780031,117103951,0,19000,,
413794311,1673443015,16690,34779971,117103966,0,16600,,
413794311,1673443016,16690,34779998,117103996,0,16600,,
413794311,1673443383,31470,34779998,117103996,0,31400,,
413794311,1674258545,9590,30595600,114027000,597,0,,
413794311,1674693047,10280,30595699,114022201,93,0,,
411041798,1672542066,7550,29166599,121913498,46,7500,,
411041798,1672545137,0,29166500,121913498,1,0,,
411041798,1672545306,21720,29166699,121913498,6,21700,,
411041798,1672545721,30150,29180000,121891998,0,30100,,
411041798,1672632842,0,29180000,121891998,0,0,,
411041798,1672633027,0,29180000,121891998,0,0,,
411041798,1672633561,11020,29179931,121891950,5,11000,,
411041798,1672633563,11020,29179898,121891998,5,11000,,
411041798,1672633744,6520,29180000,121891898,0,6500,,
411041798,1672633919,0,29179898,121891998,1,0,,
411041798,1672702897,33370,29534599,121560599,1,33300,,
411041798,1672703077,7070,29534700,121560501,9,7000,,
411041798,1672703259,10210,29534901,121560303,1,10200,,
411041798,1672706327,0,29534500,121560402,2,0,,
411041798,1672743856,0,29534700,121560599,5,0,,
411041798,1672743873,0,29534700,121560599,5,0,,
411041798,1672778243,35110,31337114,118347359,54,51100,,
411041798,1672788605,30650,29534750,121560416,3,30600,,
411041798,1672875735,35840,40103802,120120796,16,35800,,
411041798,1672876038,35060,40104801,120120796,4,35000,,
411041798,1672876636,0,40103298,120120796,1,0,,
411041798,1672876923,21000,40103401,120121002,0,21000,,
411041798,1672882416,6040,40103401,120120902,0,6000,,
411041798,1672990132,0,36182999,120121803,0,0,,
411041798,1673006004,0,36183102,120121803,0,0,,
411041798,1673058267,16060,29189501,121912003,8,16000,,
411041798,1673058268,16060,29189501,121912003,8,16000,,
