Event_id,mmsi,Mmsi_cate,Ship_name,IMO,Begin_time,End_time,Begin_lon,Begin_lat,end_lon,end_lat,Middle_lon,Middle_lat,Avg_lon,Avg_lat,Middle_hdg,Max_hdg,Min_hdg,Middle_sog,Max_sog,Middle_cog,Max_cog,Min_cog,Max_rot,Min_rot,Middle_rot,Point_num,avgSpeed,AvgSteadySpeed,SailingDist,Zone_id,Navistate,nowPortName,nowPortId,nowDockName,nowDockId,nowBerthName,nowBerthId,nowPortLon,nowPortLat,Event_categories,province,Country,Event_cate,begin_lng,begin_lat
202062731019906181,4,,,,1593198619.0,1593234449.0,-160024286.0,-28131756.0,-160023786.0,-28131965.0,-160024286.0,-28131756.0,-160024036.0,-28131860.500000004,1500.0,37500.0,1500.0,24.0,24.0,22050.0,22050.0,17020.0,0.0,0.0,0.0,2,0.1502266804163749,,0.2923624,4253599.0,15.0,,,,,,,,,low_speed_event,,,1,124.62441646713657,24.745480803708887
202061942720406091,4,,,,1592512075.0,1592566880.0,-159545855.0,-29062151.0,-159545651.0,-29062426.0,-159545855.0,-29062151.0,-159545753.0,-29062288.5,41200.0,41200.0,17200.0,46.0,46.0,31020.0,31020.0,27440.0,0.0,0.0,0.0,2,3.1798695816843634,6.621052631578948,111.44165548,4286004.0,15.0,,,,,,,,,low_speed_event,,,1,124.6244687113667,24.744563621530876
202062532820206171,4,,,,1593026885.0,1593040741.0,-159796895.0,-28226211.0,-159799231.0,-28227620.0,-159799006.0,-28227301.0,-159798860.62500003,-28227255.375,36200.0,50800.0,4000.0,16.0,34.0,36240.0,38070.0,630.0,0.0,0.0,0.0,16,0.1543905118339842,,0.5611395500000002,4257202.0,15.0,,,,,,,,,low_speed_event,,,0,124.62454077209334,24.745530057481055
2020619142820406081,4,,,,1592548095.0,1592568200.0,-159545226.0,-29120420.0,-159544916.0,-29123251.0,-159545140.0,-29121496.0,-159545132.0,-29121652.5,13900.0,49200.0,1500.0,37.0,38.0,34460.0,38970.0,3210.0,0.0,0.0,0.0,8,0.3156922200320791,,3.4788982500000003,4289604.0,15.0,,,,,,,,,low_speed_event,,,0,124.62458122016196,24.745590392967912
202062853419806181,4,,,,1593293681.0,1593358224.0,-160102921.0,-28151391.0,-160103370.0,-28152736.0,-160103370.0,-28152736.0,-160103220.3333333,-28152287.66666667,46900.0,46900.0,10400.0,18.0,18.0,16200.0,20680.0,16200.0,0.0,0.0,0.0,3,0.2317702163378955,,0.28687411,4253598.0,15.0,,,,,,,,,low_speed_event,,,1,124.62445858674887,24.744548509464057
2020628182019806181,4,,,,1593339609.0,1593388071.0,-160117256.0,-28178511.0,-160117191.0,-28179241.0,-160117246.0,-28178761.0,-160117238.6666667,-28178813.0,11600.0,41800.0,11600.0,25.0,29.0,21860.0,31010.0,870.0,0.0,0.0,0.0,9,0.208803710154647,,0.21934718,4253598.0,15.0,,,,,,,,,low_speed_event,,,0,124.62447706878824,24.744822682041907
202062731019906181,4,,,,1593198619.0,1593203941.0,-160024286.0,-28131756.0,-160023786.0,-28131965.0,-160024286.0,-28131756.0,-160024036.0,-28131860.500000004,1500.0,37500.0,1500.0,24.0,24.0,22050.0,22050.0,17020.0,0.0,0.0,0.0,2,0.1502266804163749,,0.2923624,4253599.0,15.0,,,,,,,,,low_speed_event,,,1,124.62440557720981,24.74408935098445
202062385819906171,4,,,,1592873904.0,1592907702.0,-160051816.0,-28204041.0,-160052255.0,-28204490.0,-160051816.0,-28204126.0,-160051961.79999998,-28204189.6,19700.0,46400.0,800.0,6.0,18.0,40260.0,40900.0,11060.0,0.0,0.0,0.0,5,0.2025129746955213,,0.10386904,4257199.0,15.0,,,,,,,,,low_speed_event,,,0,124.6245022253261,24.74407170097653
202062605920006181,4,,,,1593104398.0,1593146785.0,-159952575.0,-28121151.0,-159952691.0,-28121300.0,-159952575.0,-28121151.0,-159952603.99999997,-28121188.250000004,28900.0,28900.0,15200.0,23.0,23.0,39140.0,39140.0,25520.0,0.0,0.0,0.0,4,3.510784213083465,6.177777777777778,41.30374375,4253600.0,15.0,,,,,,,,,low_speed_event,,,1,124.62453097644244,24.74564877154601
202062141620306171,4,,,,1592684162.0,1592697107.0,-159689586.0,-28247236.0,-159690240.0,-28247366.0,-159689896.0,-28247325.0,-159689885.79999998,-28247296.6,1900.0,30100.0,1900.0,6.0,33.0,22390.0,27530.0,9670.0,0.0,0.0,0.0,5,0.2087323802904462,,0.212722,4257203.0,15.0,,,,,,,,,low_speed_event,,,0,124.62456241216053,24.74421679315701
202062182720306171,4,,,,1592699247.0,1592708509.0,-159693365.0,-28247296.0,-159696723.0,-28244266.0,-159694601.0,-28245161.0,-159694865.18518516,-28245427.962962966,18700.0,48300.0,1800.0,6.0,42.0,28950.0,38050.0,930.0,0.0,0.0,0.0,27,0.0,,0.0,4257203.0,15.0,,,,,,,,,low_speed_event,,,0,124.62441226970095,24.744228001334214
202062703019906181,4,,,,1593189045.0,1593270364.0,-160029726.0,-28126676.0,-160027006.0,-28129111.0,-160028671.0,-28128136.0,-160028348.20000002,-28128120.3,13900.0,45900.0,7100.0,18.0,29.0,34450.0,38040.0,5000.0,0.0,0.0,0.0,10,0.1445700449500841,,0.22133462,4253599.0,15.0,,,,,,,,,low_speed_event,,,0,124.62444800635805,24.744111857171422
202062311219906171,4,,,,1592881359.0,1592901482.0,-160058846.0,-28209836.0,-160059380.0,-28210381.0,-160058846.0,-28209836.0,-160059113.0,-28210108.5,50400.0,50400.0,600.0,11.0,13.0,9530.0,21130.0,9530.0,0.0,0.0,0.0,2,0.2539887682116,,0.92182745,4257199.0,15.0,,,,,,,,,low_speed_event,,,1,124.62450091886204,24.745567989298145
20206221520606151,4,,,,1592759141.0,1592841823.0,-159326151.0,-28436581.0,-159326560.0,-28436901.0,-159326005.0,-28436526.0,-159326256.83333334,-28436687.66666667,45000.0,45000.0,0.0,31.0,31.0,4070.0,37960.0,4070.0,0.0,0.0,0.0,6,0.1398499826016296,,0.3469906600000001,4264406.0,15.0,,,,,,,,,low_speed_event,,,0,124.62442156457472,24.744933533458426
2020619142820406081,4,,,,1592548095.0,1592576225.0,-159545226.0,-29120420.0,-159544916.0,-29123251.0,-159545140.0,-29121496.0,-159545132.0,-29121652.5,13900.0,49200.0,1500.0,37.0,38.0,34460.0,38970.0,3210.0,0.0,0.0,0.0,8,0.3156922200320791,,3.4788982500000003,4289604.0,15.0,,,,,,,,,low_speed_event,,,0,124.62457482784656,24.745385272604906
2020624102019806151,4,,,,1592965214.0,1593033263.0,-160187986.0,-28404506.0,-160187775.0,-28405326.0,-160187850.0,-28405221.0,-160187870.33333334,-28405017.666666664,28700.0,33900.0,900.0,9.0,26.0,28740.0,28740.0,13430.0,0.0,0.0,0.0,3,0.1341802858300926,,0.33354447,4264398.0,15.0,,,,,,,,,low_speed_event,,,0,124.62458088088894,24.744160579758965
202062781519906181,4,,,,1593216933.0,1593228573.0,-160011346.0,-28134386.0,-160011636.0,-28132765.0,-160011111.0,-28133431.0,-160011237.0,-28133261.27777778,17300.0,45200.0,3400.0,18.0,36.0,37830.0,37830.0,9330.0,0.0,0.0,0.0,18,0.0,,0.0,4253599.0,15.0,,,,,,,,,low_speed_event,,,0,124.62440493640241,24.74461024549402
202062833419806181,4,,,,1593286482.0,1593357406.0,-160102771.0,-28146645.0,-160103540.0,-28150570.0,-160102631.0,-28149060.0,-160102839.0,-28148552.85714286,12100.0,50200.0,10900.0,3.0,53.0,22400.0,39050.0,2000.0,0.0,0.0,0.0,14,0.1903915237169196,,0.1739517,4253598.0,15.0,,,,,,,,,low_speed_event,,,0,124.62445265566119,24.744451362983508
202061731920406061,4,,,,1592335143.0,1592379898.0,-159561535.0,-29326400.0,-159561471.0,-29326536.0,-159561535.0,-29326400.0,-159561513.66666666,-29326445.333333336,25200.0,29400.0,25200.0,20.0,27.0,4780.0,8930.0,4780.0,0.0,0.0,0.0,3,4.628202863984736,6.753333333333334,84.79757677999999,4296804.0,15.0,,,,,,,,,low_speed_event,,,1,124.62443458834723,24.745885506116732
202061623820006051,4,,,,1592246339.0,1592298157.0,-159977440.0,-29470081.0,-159977546.0,-29470405.0,-159977491.0,-29470351.0,-159977489.8,-29470288.4,17300.0,17300.0,900.0,15.0,24.0,27600.0,27600.0,8720.0,0.0,0.0,0.0,5,3.155673892439024,6.473076923076923,103.93443517999997,4300400.0,15.0,,,,,,,,,low_speed_event,,,0,124.62448060947885,24.744115983965013
2020616172519906041,4,,,,1592299528.0,1592343492.0,-160023775.0,-29503206.0,-160023925.0,-29503106.0,-160023775.0,-29503206.0,-160023849.99999997,-29503156.0,3200.0,9000.0,3200.0,26.0,80.0,23770.0,23770.0,9020.0,0.0,0.0,0.0,2,0.3158486715604715,,0.8811640400000001,4303999.0,15.0,,,,,,,,,low_speed_event,,,1,124.62447045338261,24.74520023747589
202062744319906181,4,,,,1593204186.0,1593271923.0,-160020051.0,-28133186.0,-160018686.0,-28134316.0,-160019071.0,-28134165.0,-160019182.875,-28133997.125,31600.0,37900.0,2300.0,27.0,27.0,950.0,30780.0,950.0,0.0,0.0,0.0,8,0.1661295228776881,,0.47577996,4253599.0,15.0,,,,,,,,,low_speed_event,,,0,124.62452508289513,24.74436995528059
2020617142420406061,4,,,,1592375073.0,1592384421.0,-159582141.0,-29380091.0,-159582026.0,-29380815.0,-159582141.0,-29380091.0,-159582083.5,-29380453.0,50000.0,50000.0,23300.0,26.0,26.0,39800.0,39800.0,23370.0,0.0,0.0,0.0,2,0.320607637964271,,3.66187967,4296804.0,15.0,,,,,,,,,low_speed_event,,,1,124.62442898920727,24.74510869990117
2020616172519906041,4,,,,1592299528.0,1592330097.0,-160023775.0,-29503206.0,-160023925.0,-29503106.0,-160023775.0,-29503206.0,-160023849.99999997,-29503156.0,3200.0,9000.0,3200.0,26.0,80.0,23770.0,23770.0,9020.0,0.0,0.0,0.0,2,0.3158486715604715,,0.8811640400000001,4303999.0,15.0,,,,,,,,,low_speed_event,,,1,124.62446630033368,24.74591221771928
202062211720606151,4,,,,1592795239.0,1592798499.0,-159330826.0,-28454001.0,-159331380.0,-28453860.0,-159331210.0,-28453845.0,-159331138.6666667,-28453902.0,22900.0,47200.0,22900.0,13.0,16.0,33200.0,33200.0,16550.0,0.0,0.0,0.0,3,0.0836686376339667,,0.18108118,4264406.0,15.0,,,,,,,,,low_speed_event,,,0,124.62444992586097,24.744315509290807
202062211720606151,4,,,,1592795239.0,1592876214.0,-159330826.0,-28454001.0,-159331380.0,-28453860.0,-159331210.0,-28453845.0,-159331138.6666667,-28453902.0,22900.0,47200.0,22900.0,13.0,16.0,33200.0,33200.0,16550.0,0.0,0.0,0.0,3,0.0836686376339667,,0.18108118,4264406.0,15.0,,,,,,,,,low_speed_event,,,0,124.62451011059231,24.74576867988769
202062254820606151,4,,,,1592776080.0,1592806277.0,-159329811.0,-28446941.0,-159329511.0,-28449775.0,-159329791.0,-28448290.0,-159329714.0,-28448395.66666667,1400.0,41800.0,1300.0,8.0,24.0,1450.0,36690.0,800.0,0.0,0.0,0.0,6,0.1906123740838439,,0.11776933,4264406.0,15.0,,,,,,,,,low_speed_event,,,0,124.62443582680783,24.74526984982207
202061691720006051,4,,,,1592270241.0,1592340315.0,-159994761.0,-29484536.0,-159995091.0,-29484681.0,-159995091.0,-29484681.0,-159994981.00000003,-29484632.66666667,47300.0,47300.0,900.0,14.0,15.0,37140.0,37140.0,11220.0,0.0,0.0,0.0,3,0.4144610855439829,,0.6844266299999999,4300400.0,15.0,,,,,,,,,low_speed_event,,,1,124.62452823833195,24.744785411628364
202062311219906171,4,,,,1592881359.0,1592958380.0,-160058846.0,-28209836.0,-160059380.0,-28210381.0,-160058846.0,-28209836.0,-160059113.0,-28210108.5,50400.0,50400.0,600.0,11.0,13.0,9530.0,21130.0,9530.0,0.0,0.0,0.0,2,0.2539887682116,,0.92182745,4257199.0,15.0,,,,,,,,,low_speed_event,,,1,124.62444135320084,24.744587691401044
2020621233120606151,4,,,,1592753503.0,1592830346.0,-159322036.0,-28435241.0,-159322986.0,-28435221.0,-159322335.0,-28435386.0,-159322558.33333334,-28435248.5,4400.0,50300.0,4400.0,5.0,41.0,4400.0,31730.0,4400.0,0.0,0.0,0.0,6,4.394291710271253,6.775675675675676,76.68465002999997,4264406.0,15.0,,,,,,,,,low_speed_event,,,0,124.62458378663477,24.74542462860248
2020616155519906051,4,,,,1592294102.0,1592322350.0,-160016106.0,-29499041.0,-160016381.0,-29499306.0,-160016106.0,-29499041.0,-160016197.66666666,-29499129.33333333,33400.0,33400.0,7700.0,50.0,50.0,23250.0,28270.0,23250.0,0.0,0.0,0.0,3,0.2189266224856794,,2.12366619,4300399.0,15.0,,,,,,,,,low_speed_event,,,1,124.62448867888723,24.745338710263024
202062884319806181,4,,,,1593305034.0,1593314551.0,-160104766.0,-28157386.0,-160105920.0,-28159530.0,-160105566.0,-28158890.0,-160105392.27272728,-28158549.36363636,38400.0,50400.0,400.0,4.0,34.0,28240.0,28660.0,400.0,0.0,0.0,0.0,11,0.0,,0.0,4253598.0,15.0,,,,,,,,,low_speed_event,,,0,124.62459979355424,24.745807714507954
202062853419806181,4,,,,1593293681.0,1593318850.0,-160102921.0,-28151391.0,-160103370.0,-28152736.0,-160103370.0,-28152736.0,-160103220.3333333,-28152287.66666667,46900.0,46900.0,10400.0,18.0,18.0,16200.0,20680.0,16200.0,0.0,0.0,0.0,3,0.2317702163378955,,0.28687411,4253598.0,15.0,,,,,,,,,low_speed_event,,,1,124.62442129262895,24.744049503373294
